,ICAO Empresa Aérea,Número Voo,Situação Voo,Atraso,Hora Partida,Dia Mês,Mês,Dia Semana,Tipo da nuvem da primeira camada,DireÇõÇo do Vento (0-360),Veloc. do Vento (m/s),Alt. da base das nuvens na primeira camada (m),Cobertura de nuvens da camada mais restrita(%),PressÇo reduzida ao nÇðvel do mar - QNH( hPa),Temp. do ar (C),Temp. do Ponto de Orvalho (C),Visibilidade horizontal (m) (acima de 10000m VV=10000),"Tempo Presente (Tabela 020003) <a href=""http://bancodedados.cptec.inpe.br/~rbanco/bdm/tabela_bufr_20003.pdf"">Detalhes</a>"
1232,AZU,5016,REALIZADO,-2,18.833333333333332,7,Maio,Segunda,0.0,140.0,3.09,332.0,3.0,1022.02,23.0,17.0,10000.0,0.0
1233,GLO,1088,REALIZADO,-4,19.416666666666668,7,Maio,Segunda,0.0,150.0,4.12,232.0,3.0,1022.02,22.0,17.0,10000.0,0.0
1234,AZU,2406,REALIZADO,-21,20.166666666666668,7,Maio,Segunda,0.0,160.0,3.6,212.0,3.0,1023.04,21.0,17.0,10000.0,0.0
1235,GLO,1090,REALIZADO,-20,21.083333333333332,7,Maio,Segunda,0.0,160.0,3.09,173.0,6.0,1023.04,20.0,17.0,10000.0,0.0
1236,AZU,2400,REALIZADO,-4,6.083333333333333,8,Maio,Terca,0.0,70.0,1.03,103.0,6.0,1023.04,17.0,17.0,10000.0,0.0
1237,TAM,3023,REALIZADO,-6,8.583333333333334,8,Maio,Terca,0.0,0.0,0.0,116.0,2.0,1023.04,16.0,16.0,10000.0,0.0
1238,AZU,6925,REALIZADO,-13,10.0,8,Maio,Terca,0.0,100.0,2.57,92.0,6.0,1024.05,17.0,16.0,10000.0,0.0
1239,GLO,1078,REALIZADO,-6,10.25,8,Maio,Terca,0.0,100.0,2.57,92.0,6.0,1024.05,17.0,16.0,10000.0,0.0
1240,AZU,2402,REALIZADO,-26,11.666666666666666,8,Maio,Terca,0.0,60.0,2.57,452.0,3.0,1024.05,18.0,17.0,10000.0,0.0
1241,GLO,1084,REALIZADO,-11,17.416666666666668,8,Maio,Terca,0.0,120.0,2.57,253.0,6.0,1022.02,22.0,17.0,10000.0,0.0
1242,GLO,1086,REALIZADO,-13,18.416666666666668,8,Maio,Terca,0.0,130.0,4.63,233.0,6.0,1022.02,22.0,17.0,10000.0,0.0
1243,AZU,5016,REALIZADO,-2,18.833333333333332,8,Maio,Terca,0.0,130.0,4.63,233.0,6.0,1022.02,22.0,17.0,10000.0,0.0
1244,AZU,2406,REALIZADO,-10,20.166666666666668,8,Maio,Terca,0.0,130.0,3.6,302.0,3.0,1022.02,20.0,17.0,10000.0,0.0
1245,GLO,1090,REALIZADO,-15,21.083333333333332,8,Maio,Terca,0.0,130.0,3.09,132.0,3.0,1023.04,19.0,17.0,10000.0,0.0
1246,AZU,2400,REALIZADO,-24,5.916666666666667,9,Maio,Quarta,0.0,130.0,1.54,0.0,0.0,1024.05,16.0,15.0,10000.0,0.0
1247,GLO,1076,REALIZADO,-3,8.083333333333334,9,Maio,Quarta,0.0,90.0,1.54,303.0,6.0,1023.04,17.0,15.0,10000.0,0.0
1248,TAM,3023,REALIZADO,-6,8.583333333333334,9,Maio,Quarta,0.0,90.0,1.54,303.0,6.0,1023.04,17.0,15.0,10000.0,0.0
1249,AZU,6925,REALIZADO,-4,10.0,9,Maio,Quarta,0.0,120.0,1.03,0.0,0.0,1024.05,16.0,15.0,10000.0,0.0
1250,GLO,1078,REALIZADO,-2,10.25,9,Maio,Quarta,0.0,120.0,1.03,0.0,0.0,1024.05,16.0,15.0,10000.0,0.0
1251,AZU,2402,REALIZADO,-20,11.666666666666666,9,Maio,Quarta,0.0,40.0,2.06,132.0,3.0,1024.05,17.0,15.0,10000.0,0.0
1252,GLO,1084,REALIZADO,-20,17.416666666666668,9,Maio,Quarta,0.0,70.0,2.57,406.0,2.0,1022.02,24.0,14.0,10000.0,0.0
1253,AZU,5016,REALIZADO,0,18.833333333333332,9,Maio,Quarta,0.0,70.0,4.12,406.0,2.0,1021.0,24.0,14.0,10000.0,0.0
1254,GLO,1088,REALIZADO,-11,19.416666666666668,9,Maio,Quarta,0.0,80.0,3.09,456.0,2.0,1021.0,24.0,12.0,10000.0,0.0
1255,AZU,2406,REALIZADO,-22,20.166666666666668,9,Maio,Quarta,0.0,110.0,2.57,456.0,2.0,1021.0,23.0,13.0,10000.0,0.0
1256,GLO,1090,REALIZADO,-26,21.083333333333332,9,Maio,Quarta,0.0,120.0,3.09,356.0,2.0,1021.0,21.0,16.0,10000.0,0.0
1257,AZU,2400,REALIZADO,-26,5.916666666666667,10,Maio,Quinta,0.0,70.0,3.09,153.0,6.0,1022.02,16.0,15.0,10000.0,0.0
1258,GLO,1076,REALIZADO,-3,8.083333333333334,10,Maio,Quinta,0.0,50.0,4.12,176.0,2.0,1021.0,16.0,15.0,10000.0,0.0
1259,TAM,3023,REALIZADO,-3,8.583333333333334,10,Maio,Quinta,0.0,50.0,4.12,176.0,2.0,1021.0,16.0,15.0,10000.0,0.0
1260,AZU,6925,REALIZADO,-9,10.0,10,Maio,Quinta,0.0,70.0,4.12,176.0,2.0,1021.0,16.0,15.0,10000.0,0.0
1261,GLO,1078,REALIZADO,5,10.25,10,Maio,Quinta,0.0,70.0,4.12,176.0,2.0,1021.0,16.0,15.0,10000.0,0.0
1262,AZU,2402,REALIZADO,-29,11.666666666666666,10,Maio,Quinta,0.0,70.0,4.12,113.0,6.0,1022.02,17.0,16.0,10000.0,0.0
1263,GLO,1084,REALIZADO,-2,17.416666666666668,10,Maio,Quinta,0.0,350.0,3.09,0.0,0.0,1018.97,26.0,13.0,10000.0,0.0
1264,GLO,1086,REALIZADO,5,18.416666666666668,10,Maio,Quinta,0.0,340.0,2.57,0.0,0.0,1017.96,25.0,12.0,10000.0,0.0
1265,AZU,5016,REALIZADO,4,18.833333333333332,10,Maio,Quinta,0.0,340.0,2.57,0.0,0.0,1017.96,25.0,12.0,10000.0,0.0
1266,AZU,2406,REALIZADO,-17,20.166666666666668,10,Maio,Quinta,0.0,300.0,1.54,0.0,0.0,1017.96,25.0,13.0,10000.0,0.0
1267,GLO,1090,REALIZADO,34,21.083333333333332,10,Maio,Quinta,0.0,0.0,0.0,0.0,0.0,1018.97,20.0,15.0,10000.0,0.0
1268,AZU,2400,REALIZADO,-19,5.916666666666667,11,Maio,Sexta,0.0,70.0,2.06,0.0,0.0,1019.99,15.0,15.0,10000.0,0.0
1269,GLO,1076,REALIZADO,-5,8.083333333333334,11,Maio,Sexta,0.0,80.0,1.03,0.0,0.0,1018.97,14.0,14.0,10000.0,0.0
1270,TAM,3023,REALIZADO,2,8.583333333333334,11,Maio,Sexta,0.0,80.0,1.03,0.0,0.0,1018.97,14.0,14.0,10000.0,0.0
1271,AZU,6925,REALIZADO,-18,10.0,11,Maio,Sexta,0.0,70.0,2.57,0.0,0.0,1019.99,14.0,14.0,7000.0,0.0
1272,GLO,1078,REALIZADO,2,10.25,11,Maio,Sexta,0.0,70.0,2.57,0.0,0.0,1019.99,14.0,14.0,7000.0,0.0
1273,AZU,2402,REALIZADO,-13,11.666666666666666,11,Maio,Sexta,0.0,60.0,3.6,0.0,0.0,1021.0,16.0,15.0,7000.0,0.0
1274,GLO,1084,REALIZADO,-2,17.416666666666668,11,Maio,Sexta,0.0,300.0,5.15,0.0,0.0,1017.96,28.0,15.0,10000.0,0.0
1275,GLO,1086,REALIZADO,13,18.416666666666668,11,Maio,Sexta,0.0,320.0,6.18,0.0,0.0,1016.94,28.0,15.0,10000.0,0.0
1276,AZU,5016,REALIZADO,0,18.833333333333332,11,Maio,Sexta,0.0,320.0,6.18,0.0,0.0,1016.94,28.0,15.0,10000.0,0.0
1277,GLO,1088,REALIZADO,6,19.416666666666668,11,Maio,Sexta,0.0,300.0,4.63,0.0,0.0,1016.94,27.0,15.0,10000.0,0.0
1278,AZU,2406,REALIZADO,-21,20.166666666666668,11,Maio,Sexta,0.0,310.0,2.06,0.0,0.0,1016.94,26.0,15.0,10000.0,0.0
1279,GLO,1090,REALIZADO,-14,21.083333333333332,11,Maio,Sexta,0.0,350.0,2.57,0.0,0.0,1016.94,24.0,15.0,10000.0,0.0
1280,AZU,2400,REALIZADO,-2,6.083333333333333,12,Maio,Sabado,0.0,300.0,2.57,0.0,0.0,1015.93,18.0,15.0,10000.0,0.0
1281,GLO,1076,REALIZADO,13,8.083333333333334,12,Maio,Sabado,0.0,320.0,2.57,0.0,0.0,1014.91,19.0,15.0,10000.0,0.0
1282,TAM,3807,REALIZADO,33,8.75,12,Maio,Sabado,0.0,320.0,2.57,0.0,0.0,1014.91,19.0,15.0,10000.0,0.0
1283,GLO,1078,REALIZADO,9,10.25,12,Maio,Sabado,0.0,260.0,0.51,0.0,0.0,1015.93,18.0,15.0,10000.0,0.0
1284,AZU,4024,REALIZADO,0,12.916666666666666,12,Maio,Sabado,0.0,310.0,4.12,0.0,0.0,1017.96,23.0,15.0,10000.0,0.0
1285,GLO,1084,REALIZADO,-17,17.416666666666668,12,Maio,Sabado,2.0,330.0,4.12,406.0,6.0,1014.91,26.0,16.0,10000.0,0.0
1286,GLO,1088,REALIZADO,-17,19.416666666666668,12,Maio,Sabado,0.0,170.0,3.6,136.0,6.0,1015.93,20.0,18.0,7000.0,0.0
1287,AZU,2922,REALIZADO,-14,20.0,12,Maio,Sabado,0.0,150.0,3.09,114.0,8.0,1016.94,19.0,17.0,10000.0,0.0
1288,GLO,1090,REALIZADO,-26,21.083333333333332,12,Maio,Sabado,0.0,160.0,2.06,94.0,8.0,1016.94,19.0,17.0,10000.0,0.0
1289,TAM,3807,REALIZADO,2,8.75,13,Maio,Domingo,0.0,150.0,1.54,113.0,6.0,1018.97,17.0,16.0,10000.0,0.0
1290,GLO,1078,REALIZADO,-7,10.25,13,Maio,Domingo,0.0,160.0,1.54,113.0,6.0,1019.99,17.0,16.0,10000.0,0.0
1291,AZU,6937,REALIZADO,-17,13.0,13,Maio,Domingo,0.0,110.0,2.57,203.0,6.0,1022.02,20.0,14.0,10000.0,0.0
1292,GLO,1084,REALIZADO,-13,17.416666666666668,13,Maio,Domingo,0.0,120.0,1.54,363.0,6.0,1018.97,22.0,16.0,10000.0,0.0
1293,AZU,4056,REALIZADO,-15,17.75,13,Maio,Domingo,0.0,120.0,1.54,363.0,6.0,1018.97,22.0,16.0,10000.0,0.0
1294,GLO,1086,REALIZADO,-16,18.416666666666668,13,Maio,Domingo,0.0,160.0,4.12,303.0,6.0,1018.97,21.0,17.0,9000.0,0.0
1295,AZU,2668,REALIZADO,-17,19.083333333333332,13,Maio,Domingo,0.0,160.0,3.09,263.0,6.0,1018.97,20.0,16.0,9000.0,0.0
1296,GLO,1088,REALIZADO,-7,19.416666666666668,13,Maio,Domingo,0.0,160.0,3.09,263.0,6.0,1018.97,20.0,16.0,9000.0,0.0
1297,GLO,1090,REALIZADO,1,21.083333333333332,13,Maio,Domingo,0.0,140.0,2.06,153.0,6.0,1019.99,18.0,16.0,10000.0,0.0
1298,AZU,2400,REALIZADO,-10,5.916666666666667,14,Maio,Segunda,0.0,120.0,2.06,303.0,6.0,1021.0,16.0,14.0,10000.0,0.0
1299,GLO,1076,REALIZADO,19,8.083333333333334,14,Maio,Segunda,0.0,120.0,2.57,173.0,6.0,1021.0,16.0,14.0,10000.0,0.0
1300,TAM,3023,REALIZADO,-2,8.583333333333334,14,Maio,Segunda,0.0,120.0,2.57,173.0,6.0,1021.0,16.0,14.0,10000.0,0.0
1301,AZU,6925,REALIZADO,-18,10.0,14,Maio,Segunda,0.0,80.0,2.06,153.0,6.0,1022.02,16.0,14.0,10000.0,0.0
1302,GLO,1078,REALIZADO,8,10.25,14,Maio,Segunda,0.0,80.0,2.06,153.0,6.0,1022.02,16.0,14.0,10000.0,0.0
1303,AZU,2402,REALIZADO,-21,11.666666666666666,14,Maio,Segunda,0.0,60.0,2.06,173.0,6.0,1022.02,17.0,14.0,10000.0,0.0
1304,GLO,1084,REALIZADO,7,17.416666666666668,14,Maio,Segunda,0.0,60.0,4.12,306.0,2.0,1018.97,24.0,17.0,10000.0,0.0
1305,GLO,1086,REALIZADO,-11,18.416666666666668,14,Maio,Segunda,0.0,70.0,3.6,306.0,2.0,1017.96,24.0,17.0,10000.0,0.0
1306,AZU,5016,REALIZADO,-7,18.833333333333332,14,Maio,Segunda,0.0,70.0,3.6,306.0,2.0,1017.96,24.0,17.0,10000.0,0.0
1307,GLO,1088,REALIZADO,-12,19.416666666666668,14,Maio,Segunda,0.0,50.0,4.12,306.0,2.0,1017.96,24.0,17.0,10000.0,0.0
1308,AZU,2406,REALIZADO,-26,20.166666666666668,14,Maio,Segunda,0.0,50.0,3.6,0.0,0.0,1017.96,23.0,17.0,10000.0,0.0
1309,AZU,2400,REALIZADO,-8,6.083333333333333,15,Maio,Terca,0.0,60.0,5.66,53.0,6.0,1018.97,18.0,17.0,9000.0,0.0
1310,GLO,1076,REALIZADO,0,8.083333333333334,15,Maio,Terca,0.0,50.0,3.6,43.0,6.0,1018.97,17.0,17.0,8000.0,0.0
1311,TAM,3023,REALIZADO,-6,8.583333333333334,15,Maio,Terca,0.0,50.0,3.6,43.0,6.0,1018.97,17.0,17.0,8000.0,0.0
1312,AZU,6925,REALIZADO,-21,10.0,15,Maio,Terca,0.0,40.0,2.06,63.0,6.0,1019.99,18.0,17.0,8000.0,0.0
1313,GLO,1078,REALIZADO,2,10.25,15,Maio,Terca,0.0,40.0,2.06,63.0,6.0,1019.99,18.0,17.0,8000.0,0.0
1314,AZU,2402,REALIZADO,-29,11.666666666666666,15,Maio,Terca,0.0,80.0,3.09,72.0,6.0,1021.0,18.0,17.0,8000.0,0.0
1315,GLO,1084,REALIZADO,-17,17.416666666666668,15,Maio,Terca,0.0,340.0,6.18,302.0,6.0,1017.96,21.0,17.0,8000.0,61.0
1316,GLO,1086,REALIZADO,-19,18.416666666666668,15,Maio,Terca,0.0,340.0,6.69,306.0,6.0,1017.96,20.0,17.0,10000.0,0.0
1317,AZU,5016,REALIZADO,0,18.833333333333332,15,Maio,Terca,0.0,340.0,6.69,306.0,6.0,1017.96,20.0,17.0,10000.0,0.0
1318,GLO,1088,REALIZADO,-11,19.416666666666668,15,Maio,Terca,0.0,360.0,3.6,406.0,6.0,1016.94,21.0,18.0,10000.0,0.0
1319,AZU,2406,REALIZADO,-7,20.166666666666668,15,Maio,Terca,0.0,20.0,2.06,0.0,0.0,1016.94,21.0,18.0,10000.0,0.0
1320,GLO,1090,REALIZADO,-11,21.083333333333332,15,Maio,Terca,0.0,0.0,0.0,0.0,0.0,1017.96,19.0,18.0,10000.0,0.0
1321,AZU,2400,REALIZADO,-4,5.916666666666667,16,Maio,Quarta,0.0,0.0,0.0,0.0,0.0,1017.96,15.0,15.0,10000.0,0.0
1322,GLO,1076,REALIZADO,6,8.083333333333334,16,Maio,Quarta,0.0,90.0,1.03,0.0,0.0,1016.94,16.0,15.0,10000.0,0.0
1323,TAM,3023,REALIZADO,-12,8.583333333333334,16,Maio,Quarta,0.0,90.0,1.03,0.0,0.0,1016.94,16.0,15.0,10000.0,0.0
1324,AZU,6925,REALIZADO,-2,10.0,16,Maio,Quarta,0.0,190.0,1.03,0.0,0.0,1017.96,15.0,15.0,10000.0,0.0
1325,GLO,1078,REALIZADO,4,10.25,16,Maio,Quarta,0.0,190.0,1.03,0.0,0.0,1017.96,15.0,15.0,10000.0,0.0
1326,AZU,2402,REALIZADO,-5,11.666666666666666,16,Maio,Quarta,0.0,0.0,0.0,0.0,0.0,1017.96,18.0,18.0,7000.0,0.0
1327,GLO,1084,REALIZADO,26,17.416666666666668,16,Maio,Quarta,0.0,270.0,3.6,403.0,6.0,1016.94,25.0,17.0,10000.0,0.0
1328,GLO,1086,REALIZADO,3,18.416666666666668,16,Maio,Quarta,0.0,300.0,3.6,402.0,3.0,1015.93,27.0,18.0,10000.0,0.0
1329,AZU,5016,REALIZADO,0,18.833333333333332,16,Maio,Quarta,0.0,300.0,3.6,402.0,3.0,1015.93,27.0,18.0,10000.0,0.0
1330,GLO,1088,REALIZADO,-1,19.416666666666668,16,Maio,Quarta,0.0,160.0,5.15,302.0,3.0,1016.94,23.0,19.0,5010.0,5.0
1331,AZU,2406,REALIZADO,0,20.166666666666668,16,Maio,Quarta,0.0,150.0,2.57,133.0,6.0,1017.96,21.0,19.0,7000.0,0.0
1332,GLO,1090,REALIZADO,-5,21.083333333333332,16,Maio,Quarta,0.0,150.0,3.6,134.0,8.0,1017.96,20.0,18.0,10000.0,0.0
1333,AZU,2400,REALIZADO,-11,5.916666666666667,17,Maio,Quinta,0.0,70.0,2.57,133.0,6.0,1019.99,18.0,17.0,10000.0,0.0
1334,GLO,1076,REALIZADO,23,8.083333333333334,17,Maio,Quinta,0.0,0.0,0.0,256.0,3.0,1018.97,16.0,16.0,10000.0,0.0
1335,TAM,3023,REALIZADO,-3,8.583333333333334,17,Maio,Quinta,0.0,0.0,0.0,256.0,3.0,1018.97,16.0,16.0,10000.0,0.0
1336,AZU,6925,REALIZADO,-18,10.0,17,Maio,Quinta,0.0,90.0,1.54,153.0,6.0,1019.99,18.0,17.0,10000.0,0.0
1337,GLO,1078,REALIZADO,-3,10.25,17,Maio,Quinta,0.0,90.0,1.54,153.0,6.0,1019.99,18.0,17.0,10000.0,0.0
1338,AZU,2402,REALIZADO,-24,11.666666666666666,17,Maio,Quinta,0.0,110.0,1.54,332.0,3.0,1021.0,18.0,16.0,10000.0,0.0
1339,GLO,1084,REALIZADO,-15,17.416666666666668,17,Maio,Quinta,0.0,110.0,3.09,403.0,6.0,1017.96,23.0,16.0,10000.0,0.0
1340,GLO,1086,REALIZADO,-6,18.416666666666668,17,Maio,Quinta,0.0,110.0,3.6,353.0,6.0,1017.96,23.0,17.0,10000.0,0.0
1341,AZU,5016,REALIZADO,-1,18.833333333333332,17,Maio,Quinta,0.0,110.0,3.6,353.0,6.0,1017.96,23.0,17.0,10000.0,0.0
1342,GLO,1088,REALIZADO,9,19.416666666666668,17,Maio,Quinta,0.0,130.0,3.09,353.0,6.0,1017.96,22.0,17.0,10000.0,0.0
1343,AZU,2406,REALIZADO,-14,20.166666666666668,17,Maio,Quinta,0.0,120.0,3.6,303.0,6.0,1017.96,21.0,17.0,10000.0,0.0
1344,GLO,1090,REALIZADO,-17,21.083333333333332,17,Maio,Quinta,0.0,120.0,4.12,303.0,6.0,1017.96,20.0,17.0,10000.0,0.0
1345,AZU,2400,REALIZADO,-36,5.916666666666667,18,Maio,Sexta,0.0,60.0,4.12,113.0,6.0,1017.96,18.0,17.0,10000.0,0.0
1346,GLO,1076,REALIZADO,13,8.083333333333334,18,Maio,Sexta,0.0,70.0,4.63,53.0,6.0,1016.94,17.0,17.0,6000.0,0.0
1347,TAM,3023,REALIZADO,-8,8.583333333333334,18,Maio,Sexta,0.0,70.0,4.63,53.0,6.0,1016.94,17.0,17.0,6000.0,0.0
1348,AZU,6925,REALIZADO,-15,10.0,18,Maio,Sexta,0.0,50.0,4.12,54.0,8.0,1017.96,17.0,17.0,5010.0,10.0
1349,GLO,1078,REALIZADO,10,10.25,18,Maio,Sexta,0.0,50.0,4.12,54.0,8.0,1017.96,17.0,17.0,5010.0,10.0
1350,AZU,2402,REALIZADO,-25,11.666666666666666,18,Maio,Sexta,0.0,60.0,5.15,63.0,6.0,1018.97,18.0,17.0,5010.0,10.0
1351,GLO,1084,REALIZADO,43,17.416666666666668,18,Maio,Sexta,0.0,340.0,5.15,456.0,2.0,1014.91,28.0,16.0,10000.0,0.0
1352,GLO,1086,REALIZADO,18,18.416666666666668,18,Maio,Sexta,0.0,350.0,6.18,452.0,3.0,1013.89,27.0,17.0,10000.0,0.0
1353,AZU,5016,REALIZADO,0,18.833333333333332,18,Maio,Sexta,0.0,350.0,6.18,452.0,3.0,1013.89,27.0,17.0,10000.0,0.0
1354,GLO,1088,REALIZADO,-13,19.416666666666668,18,Maio,Sexta,0.0,340.0,5.15,456.0,2.0,1013.89,27.0,17.0,10000.0,0.0
1355,AZU,2406,REALIZADO,-3,20.166666666666668,18,Maio,Sexta,0.0,360.0,4.63,0.0,0.0,1013.89,26.0,17.0,10000.0,0.0
1356,GLO,1090,REALIZADO,-2,21.083333333333332,18,Maio,Sexta,0.0,30.0,2.57,0.0,0.0,1013.89,25.0,17.0,10000.0,0.0
1357,AZU,2400,REALIZADO,-6,6.083333333333333,19,Maio,Sabado,0.0,10.0,2.57,0.0,0.0,1012.88,21.0,17.0,10000.0,0.0
1358,GLO,1076,REALIZADO,27,8.083333333333334,19,Maio,Sabado,0.0,30.0,3.09,0.0,0.0,1010.85,21.0,17.0,10000.0,0.0
1359,TAM,3807,REALIZADO,9,8.75,19,Maio,Sabado,0.0,30.0,3.09,0.0,0.0,1010.85,21.0,17.0,10000.0,0.0
1360,GLO,1078,REALIZADO,19,10.25,19,Maio,Sabado,0.0,330.0,6.18,356.0,2.0,1011.86,22.0,17.0,10000.0,0.0
1361,AZU,4024,REALIZADO,0,12.916666666666666,19,Maio,Sabado,0.0,340.0,9.27,356.0,6.0,1012.88,24.0,17.0,10000.0,0.0
1362,GLO,1084,REALIZADO,-2,17.416666666666668,19,Maio,Sabado,0.0,310.0,5.66,232.0,3.0,1010.17,21.0,16.0,10000.0,0.0
1363,GLO,1088,REALIZADO,-13,19.416666666666668,19,Maio,Sabado,0.0,310.0,5.15,214.0,8.0,1011.86,19.0,15.0,10000.0,0.0
1364,AZU,2922,REALIZADO,-12,20.0,19,Maio,Sabado,0.0,310.0,4.63,204.0,8.0,1011.86,19.0,16.0,10000.0,0.0
1365,GLO,1090,REALIZADO,-1,21.083333333333332,19,Maio,Sabado,0.0,290.0,5.15,204.0,8.0,1011.86,19.0,16.0,10000.0,0.0
1366,TAM,3807,REALIZADO,8,8.75,20,Maio,Domingo,0.0,280.0,6.18,302.0,3.0,1012.88,12.0,8.0,10000.0,0.0
1367,GLO,1078,REALIZADO,12,10.25,20,Maio,Domingo,0.0,280.0,5.66,306.0,2.0,1013.89,10.0,7.0,10000.0,0.0
1368,AZU,6937,REALIZADO,3,13.0,20,Maio,Domingo,0.0,300.0,7.72,0.0,0.0,1015.93,14.0,6.0,10000.0,0.0
1369,GLO,1084,REALIZADO,6,17.416666666666668,20,Maio,Domingo,0.0,310.0,8.24,0.0,0.0,1015.93,17.0,8.0,10000.0,0.0
1370,AZU,4056,REALIZADO,-8,17.75,20,Maio,Domingo,0.0,310.0,8.24,0.0,0.0,1015.93,17.0,8.0,10000.0,0.0
1371,GLO,1086,REALIZADO,71,18.416666666666668,20,Maio,Domingo,0.0,310.0,5.66,0.0,0.0,1014.91,18.0,8.0,10000.0,0.0
1372,AZU,2668,REALIZADO,0,19.083333333333332,20,Maio,Domingo,0.0,290.0,7.21,0.0,0.0,1015.93,17.0,8.0,10000.0,0.0
1373,GLO,1088,REALIZADO,19,19.416666666666668,20,Maio,Domingo,0.0,290.0,7.21,0.0,0.0,1015.93,17.0,8.0,10000.0,0.0
1374,GLO,1090,REALIZADO,41,21.083333333333332,20,Maio,Domingo,0.0,290.0,4.12,0.0,0.0,1015.93,15.0,8.0,10000.0,0.0
1375,AZU,2400,REALIZADO,-16,5.916666666666667,21,Maio,Segunda,0.0,0.0,0.0,0.0,0.0,1017.96,8.0,7.0,10000.0,0.0
1376,GLO,1076,REALIZADO,-1,8.083333333333334,21,Maio,Segunda,0.0,0.0,0.0,0.0,0.0,1016.94,7.0,6.0,10000.0,0.0
1377,TAM,3023,REALIZADO,8,8.583333333333334,21,Maio,Segunda,0.0,0.0,0.0,0.0,0.0,1016.94,7.0,6.0,10000.0,0.0
1378,AZU,6925,REALIZADO,0,10.0,21,Maio,Segunda,0.0,0.0,0.0,0.0,0.0,1018.97,6.0,6.0,10000.0,0.0
1379,GLO,1078,REALIZADO,8,10.25,21,Maio,Segunda,0.0,0.0,0.0,0.0,0.0,1018.97,6.0,6.0,10000.0,0.0
1380,AZU,2402,REALIZADO,-30,11.666666666666666,21,Maio,Segunda,0.0,70.0,2.06,0.0,0.0,1018.97,10.0,8.0,10000.0,0.0
1381,GLO,1084,REALIZADO,-8,17.416666666666668,21,Maio,Segunda,0.0,130.0,1.03,0.0,0.0,1017.96,20.0,9.0,10000.0,0.0
1382,GLO,1086,REALIZADO,-8,18.416666666666668,21,Maio,Segunda,0.0,90.0,1.54,0.0,0.0,1017.96,20.0,8.0,10000.0,0.0
1383,AZU,5016,REALIZADO,-2,18.833333333333332,21,Maio,Segunda,0.0,90.0,1.54,0.0,0.0,1017.96,20.0,8.0,10000.0,0.0
1384,GLO,1088,REALIZADO,-23,19.416666666666668,21,Maio,Segunda,0.0,320.0,2.57,0.0,0.0,1017.96,21.0,8.0,10000.0,0.0
1385,AZU,2406,REALIZADO,-12,20.166666666666668,21,Maio,Segunda,0.0,300.0,2.57,0.0,0.0,1017.96,20.0,6.0,10000.0,0.0
1386,GLO,1090,REALIZADO,-10,21.083333333333332,21,Maio,Segunda,0.0,320.0,2.06,0.0,0.0,1017.96,17.0,9.0,10000.0,0.0
1387,AZU,2400,REALIZADO,29,6.083333333333333,22,Maio,Terca,0.0,0.0,0.0,0.0,0.0,1019.99,8.0,8.0,7000.0,0.0
1388,GLO,1076,REALIZADO,-1,8.083333333333334,22,Maio,Terca,0.0,70.0,1.03,36.0,2.0,1021.0,7.0,7.0,8000.0,0.0
1389,TAM,3023,REALIZADO,-15,8.583333333333334,22,Maio,Terca,0.0,70.0,1.03,36.0,2.0,1021.0,7.0,7.0,8000.0,0.0
1390,GLO,1078,REALIZADO,53,10.25,22,Maio,Terca,0.0,60.0,1.54,5.0,9.0,1021.0,8.0,8.0,190.0,10.0
1391,AZU,2402,REALIZADO,-27,11.666666666666666,22,Maio,Terca,0.0,90.0,1.03,12.0,3.0,1022.02,9.0,9.0,1500.0,10.0
1392,GLO,1084,REALIZADO,-15,17.416666666666668,22,Maio,Terca,0.0,200.0,1.54,0.0,0.0,1017.96,22.0,10.0,10000.0,0.0
1393,GLO,1086,REALIZADO,25,18.416666666666668,22,Maio,Terca,0.0,300.0,2.57,0.0,0.0,1017.96,24.0,9.0,10000.0,0.0
1394,AZU,5016,REALIZADO,0,18.833333333333332,22,Maio,Terca,0.0,300.0,2.57,0.0,0.0,1017.96,24.0,9.0,10000.0,0.0
1395,GLO,1088,REALIZADO,10,19.416666666666668,22,Maio,Terca,0.0,290.0,3.09,0.0,0.0,1017.96,24.0,8.0,10000.0,0.0
1396,AZU,2406,REALIZADO,-19,20.166666666666668,22,Maio,Terca,0.0,290.0,2.57,0.0,0.0,1018.97,23.0,7.0,10000.0,0.0
1397,GLO,1076,REALIZADO,7,8.083333333333334,23,Maio,Quarta,0.0,0.0,0.0,0.0,0.0,1021.0,10.0,10.0,4010.0,10.0
1398,TAM,3023,REALIZADO,115,8.583333333333334,23,Maio,Quarta,0.0,0.0,0.0,0.0,0.0,1021.0,10.0,10.0,4010.0,10.0
1399,AZU,6925,REALIZADO,-10,10.0,23,Maio,Quarta,0.0,0.0,0.0,0.0,0.0,1023.04,9.0,9.0,4010.0,10.0
1400,GLO,1078,REALIZADO,8,10.25,23,Maio,Quarta,0.0,0.0,0.0,0.0,0.0,1023.04,9.0,9.0,4010.0,10.0
1401,AZU,2402,REALIZADO,-7,11.666666666666666,23,Maio,Quarta,0.0,70.0,0.51,63.0,6.0,1024.05,11.0,11.0,2990.0,10.0
1402,GLO,1084,REALIZADO,-16,17.416666666666668,23,Maio,Quarta,0.0,140.0,1.54,0.0,0.0,1022.02,21.0,12.0,7000.0,0.0
1403,GLO,1086,REALIZADO,-5,18.416666666666668,23,Maio,Quarta,0.0,70.0,1.03,0.0,0.0,1022.02,23.0,12.0,8000.0,0.0
